Date,Country,SKU,Category,Retailer,Channel,Units_Sold,Net_Sales,Price_per_Unit,Promo_Flag,Stockout_Flag,Weather_Index,Holiday_Flag,Currency
2024-01-23,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,3,4.81,1.6,0,0,0.26,0,EUR
2024-01-23,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,1,4.65,4.65,0,0,0.26,0,EUR
2024-01-23,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,1,4.46,4.46,0,0,0.26,0,EUR
2024-01-24,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,3,7.1,2.37,0,0,0.249,0,EUR
2024-01-24,France,FR-BEV-05,Beverages,Auchan,E-Commerce,4,5.38,1.35,0,0,0.249,0,EUR
2024-01-24,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,2,2.29,1.15,0,0,0.249,0,EUR
2024-01-24,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,1,2.19,2.19,0,0,0.249,0,EUR
2024-01-24,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,3,4.9,1.63,0,0,0.249,0,EUR
2024-01-24,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,7,9.43,1.35,1,0,0.249,0,EUR
2024-01-24,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,8,10.95,1.37,0,0,0.249,0,EUR
2024-01-24,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,1,1.68,1.68,0,0,0.249,0,EUR
2024-01-24,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,0,0.0,4.1,0,0,0.249,0,EUR
2024-01-24,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,0,0.0,3.94,0,0,0.249,0,EUR
2024-01-25,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,6,15.3,2.55,0,0,0.286,0,EUR
2024-01-25,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,3,4.0,1.33,0,0,0.286,0,EUR
2024-01-25,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,5,6.46,1.29,0,0,0.286,0,EUR
2024-01-25,France,FR-BIS-02,Biscuits & Snacks,Intermarché,Modern Trade,0,0.0,1.99,0,0,0.286,0,EUR
2024-01-25,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,3,4.72,1.57,1,0,0.286,0,EUR
2024-01-25,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,8,10.7,1.34,0,0,0.286,0,EUR
2024-01-25,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,6,7.39,1.23,0,0,0.286,0,EUR
2024-01-25,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,2,3.57,1.78,0,0,0.286,0,EUR
2024-01-25,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,1,3.8,3.8,0,0,0.286,0,EUR
2024-01-25,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,0,0.0,3.75,0,0,0.286,0,EUR
2024-01-26,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,4,10.87,2.72,0,0,0.224,0,EUR
2024-01-26,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,3,3.98,1.33,0,0,0.224,0,EUR
2024-01-26,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,8,8.84,1.11,0,0,0.224,0,EUR
2024-01-26,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,5,11.28,2.26,1,1,0.224,0,EUR
2024-01-26,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,4,6.75,1.69,0,0,0.224,0,EUR
2024-01-26,France,FR-BEV-04,Beverages,Auchan,E-Commerce,7,8.09,1.16,0,0,0.224,0,EUR
2024-01-26,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,3,4.01,1.34,0,0,0.224,0,EUR
2024-01-26,France,FR-DAI-05,Dairy,Auchan,E-Commerce,4,7.06,1.76,0,0,0.224,0,EUR
2024-01-26,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,0,0.0,4.31,0,0,0.224,0,EUR
2024-01-26,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,1,4.53,4.53,0,0,0.224,0,EUR
2024-01-27,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,0,0.0,2.63,0,0,0.154,0,EUR
2024-01-27,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,7,9.23,1.32,0,0,0.154,0,EUR
2024-01-27,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,3,4.09,1.36,0,0,0.154,0,EUR
2024-01-27,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,4,8.18,2.04,0,0,0.154,0,EUR
2024-01-27,France,FR-DAI-03,Dairy,Auchan,E-Commerce,0,0.0,1.46,0,0,0.154,0,EUR
2024-01-27,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,5,5.68,1.14,0,0,0.154,0,EUR
2024-01-27,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,5,5.92,1.18,0,0,0.154,0,EUR
2024-01-27,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,3,4.4,1.47,0,0,0.154,0,EUR
2024-01-27,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,3,11.58,3.86,0,0,0.154,0,EUR
2024-01-27,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,1,3.96,3.96,0,0,0.154,0,EUR
2024-01-28,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,8,20.84,2.61,1,0,0.252,0,EUR
2024-01-28,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,2,2.28,1.14,1,0,0.252,0,EUR
2024-01-28,France,FR-BEV-02,Beverages,Auchan,E-Commerce,3,3.53,1.18,0,0,0.252,0,EUR
2024-01-28,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,4,8.48,2.12,0,0,0.252,0,EUR
2024-01-28,France,FR-DAI-03,Dairy,Auchan,E-Commerce,9,13.32,1.48,0,0,0.252,0,EUR
2024-01-28,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,1,1.32,1.32,1,0,0.252,0,EUR
2024-01-28,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,6,8.2,1.37,0,0,0.252,0,EUR
2024-01-28,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,6,10.06,1.68,0,0,0.252,0,EUR
2024-01-28,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,0,0.0,3.96,0,0,0.252,0,EUR
2024-01-28,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,1,4.13,4.13,1,0,0.252,0,EUR
2024-01-29,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,2,5.37,2.68,0,0,0.301,0,EUR
2024-01-29,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,4,5.49,1.37,1,0,0.301,0,EUR
2024-01-29,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,8,9.16,1.14,1,0,0.301,0,EUR
2024-01-29,France,FR-BIS-02,Biscuits & Snacks,Intermarché,Modern Trade,1,2.19,2.19,0,0,0.301,0,EUR
2024-01-29,France,FR-DAI-03,Dairy,Auchan,E-Commerce,3,5.22,1.74,0,0,0.301,0,EUR
2024-01-29,France,FR-BEV-04,Beverages,Auchan,E-Commerce,2,2.18,1.09,0,0,0.301,0,EUR
2024-01-29,France,FR-BEV-03,Beverages,Auchan,E-Commerce,2,2.58,1.29,0,0,0.301,0,EUR
2024-01-29,France,FR-DAI-05,Dairy,Auchan,E-Commerce,8,15.06,1.88,0,0,0.301,0,EUR
2024-01-29,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,2,8.08,4.04,0,0,0.301,0,EUR
2024-01-29,France,FR-BAB-04,Baby Food,Intermarché,Modern Trade,3,12.69,4.23,1,0,0.301,0,EUR
2024-01-30,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,4,10.83,2.71,0,0,0.18,0,EUR
2024-01-30,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,9,10.38,1.15,0,0,0.18,0,EUR
2024-01-30,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,2,2.68,1.34,0,0,0.18,0,EUR
2024-01-30,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,4,7.59,1.9,0,0,0.18,0,EUR
2024-01-30,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,5,8.66,1.73,1,0,0.18,0,EUR
2024-01-30,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,4,4.56,1.14,0,0,0.18,0,EUR
2024-01-30,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,2,2.64,1.32,0,0,0.18,0,EUR
2024-01-30,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,1,1.56,1.56,0,0,0.18,0,EUR
2024-01-30,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,1,4.6,4.6,0,0,0.18,0,EUR
2024-01-30,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,1,4.35,4.35,0,0,0.18,0,EUR
2024-01-31,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,3,7.44,2.48,0,0,0.307,0,EUR
2024-01-31,France,FR-BEV-05,Beverages,Auchan,E-Commerce,9,9.89,1.1,1,0,0.307,0,EUR
2024-01-31,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,4,5.51,1.38,0,0,0.307,0,EUR
2024-01-31,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,2,4.2,2.1,1,0,0.307,0,EUR
2024-01-31,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,5,8.33,1.67,0,0,0.307,0,EUR
2024-01-31,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,7,7.9,1.13,0,0,0.307,0,EUR
2024-01-31,France,FR-BEV-03,Beverages,Auchan,E-Commerce,6,8.03,1.34,0,0,0.307,0,EUR
2024-01-31,France,FR-DAI-05,Dairy,Auchan,E-Commerce,2,3.64,1.82,0,0,0.307,0,EUR
2024-01-31,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,3,14.01,4.67,0,1,0.307,0,EUR
2024-01-31,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,1,3.71,3.71,0,0,0.307,0,EUR
2024-02-01,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,6,15.21,2.53,0,0,0.092,0,EUR
2024-02-01,France,FR-BEV-05,Beverages,Auchan,E-Commerce,7,8.1,1.16,0,0,0.092,0,EUR
2024-02-01,France,FR-BEV-02,Beverages,Auchan,E-Commerce,3,4.15,1.38,0,0,0.092,0,EUR
2024-02-01,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,0,0.0,2.04,0,0,0.092,0,EUR
2024-02-01,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,3,4.76,1.59,0,0,0.092,0,EUR
2024-02-01,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,4,4.97,1.24,1,0,0.092,0,EUR
2024-02-01,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,3,3.29,1.1,0,0,0.092,0,EUR
2024-02-01,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,4,5.97,1.49,0,0,0.092,0,EUR
2024-02-01,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,1,4.39,4.39,1,0,0.092,0,EUR
2024-02-01,France,FR-BAB-04,Baby Food,Intermarché,Modern Trade,3,10.96,3.65,0,0,0.092,0,EUR
2024-02-02,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,2,5.57,2.79,0,0,0.293,0,EUR
2024-02-02,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,5,6.68,1.34,0,0,0.293,0,EUR
2024-02-02,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,4,4.93,1.23,0,0,0.293,0,EUR
2024-02-02,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,2,4.65,2.32,0,0,0.293,0,EUR
2024-02-02,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,1,1.51,1.51,0,0,0.293,0,EUR
2024-02-02,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,4,5.33,1.33,0,0,0.293,0,EUR
2024-02-02,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,1,1.26,1.26,0,0,0.293,0,EUR
2024-02-02,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,3,5.45,1.82,0,0,0.293,0,EUR
2024-02-02,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,2,9.07,4.53,0,0,0.293,0,EUR
2024-02-02,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,2,8.66,4.33,0,0,0.293,0,EUR
2024-02-03,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,1,2.69,2.69,0,0,0.229,0,EUR
2024-02-03,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,8,11.45,1.43,0,0,0.229,0,EUR
2024-02-03,France,FR-BEV-02,Beverages,Auchan,E-Commerce,7,9.14,1.31,0,0,0.229,0,EUR
2024-02-03,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,1,2.38,2.38,0,0,0.229,0,EUR
2024-02-03,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,1,1.86,1.86,0,0,0.229,0,EUR
2024-02-03,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,5,6.41,1.28,0,0,0.229,0,EUR
2024-02-03,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,6,7.12,1.19,0,0,0.229,0,EUR
2024-02-03,France,FR-DAI-05,Dairy,Auchan,E-Commerce,5,8.03,1.61,0,0,0.229,0,EUR
2024-02-03,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,1,3.92,3.92,0,0,0.229,0,EUR
2024-02-03,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,5,22.89,4.58,0,0,0.229,0,EUR
2024-02-04,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,2,5.19,2.6,0,0,0.368,0,EUR
2024-02-04,France,FR-BEV-05,Beverages,Auchan,E-Commerce,6,8.32,1.39,1,0,0.368,0,EUR
2024-02-04,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,7,8.61,1.23,0,0,0.368,0,EUR
2024-02-04,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,0,0.0,2.36,0,0,0.368,0,EUR
2024-02-04,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,2,3.56,1.78,0,0,0.368,0,EUR
2024-02-04,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,2,2.19,1.09,0,0,0.368,0,EUR
2024-02-04,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,5,5.86,1.17,0,0,0.368,0,EUR
2024-02-04,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,7,12.36,1.77,0,0,0.368,0,EUR
2024-02-04,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,3,13.92,4.64,0,0,0.368,0,EUR
2024-02-04,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,1,4.32,4.32,0,0,0.368,0,EUR
2024-02-05,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,4,9.51,2.38,0,0,0.215,0,EUR
2024-02-05,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,5,6.44,1.29,0,0,0.215,0,EUR
2024-02-05,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,2,2.57,1.29,0,0,0.215,0,EUR
2024-02-05,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,2,4.45,2.22,1,0,0.215,0,EUR
2024-02-05,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,3,4.6,1.53,0,0,0.215,0,EUR
2024-02-05,France,FR-BEV-04,Beverages,Auchan,E-Commerce,9,9.96,1.11,1,0,0.215,0,EUR
2024-02-05,France,FR-BEV-03,Beverages,Auchan,E-Commerce,5,6.0,1.2,0,0,0.215,0,EUR
2024-02-05,France,FR-DAI-05,Dairy,Auchan,E-Commerce,3,5.63,1.88,0,0,0.215,0,EUR
2024-02-05,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,1,3.97,3.97,0,0,0.215,0,EUR
2024-02-05,France,FR-BAB-04,Baby Food,Intermarché,Modern Trade,0,0.0,4.02,0,0,0.215,0,EUR
2024-02-06,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,4,9.33,2.33,0,0,0.346,0,EUR
2024-02-06,France,FR-BEV-05,Beverages,Auchan,E-Commerce,8,9.69,1.21,1,0,0.346,0,EUR
2024-02-06,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,7,9.29,1.33,1,0,0.346,0,EUR
2024-02-06,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,9,19.25,2.14,1,0,0.346,0,EUR
2024-02-06,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,5,8.19,1.64,0,0,0.346,0,EUR
2024-02-06,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,2,2.72,1.36,0,0,0.346,0,EUR
2024-02-06,France,FR-BEV-03,Beverages,Auchan,E-Commerce,2,2.41,1.21,0,0,0.346,0,EUR
2024-02-06,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,2,3.65,1.82,0,0,0.346,0,EUR
2024-02-06,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,0,0.0,3.87,0,0,0.346,0,EUR
2024-02-06,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,3,11.46,3.82,0,0,0.346,0,EUR
2024-02-07,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,0,0.0,2.53,0,0,0.224,0,EUR
2024-02-07,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,5,7.15,1.43,0,0,0.224,0,EUR
2024-02-07,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,6,8.32,1.39,1,0,0.224,0,EUR
2024-02-07,France,FR-BIS-02,Biscuits & Snacks,Intermarché,Modern Trade,2,4.62,2.31,0,0,0.224,0,EUR
2024-02-07,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,5,8.67,1.73,0,0,0.224,0,EUR
2024-02-07,France,FR-BEV-04,Beverages,Auchan,E-Commerce,5,6.17,1.23,0,0,0.224,0,EUR
2024-02-07,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,2,2.36,1.18,0,0,0.224,0,EUR
2024-02-07,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,2,3.1,1.55,0,0,0.224,0,EUR
2024-02-07,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,0,0.0,4.74,0,0,0.224,0,EUR
2024-02-07,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,2,7.71,3.86,0,0,0.224,0,EUR
2024-02-08,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,2,4.97,2.48,0,0,0.259,0,EUR
2024-02-08,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,3,4.01,1.34,0,0,0.259,0,EUR
2024-02-08,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,5,5.43,1.09,0,0,0.259,0,EUR
2024-02-08,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,4,7.9,1.97,0,0,0.259,0,EUR
2024-02-08,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,4,7.58,1.9,0,0,0.259,0,EUR
2024-02-08,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,3,4.27,1.42,0,0,0.259,0,EUR
2024-02-08,France,FR-BEV-03,Beverages,Auchan,E-Commerce,3,4.29,1.43,0,0,0.259,0,EUR
2024-02-08,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,7,11.66,1.67,0,0,0.259,0,EUR
2024-02-08,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,0,0.0,3.76,0,0,0.259,0,EUR
2024-02-08,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,0,0.0,4.2,1,0,0.259,0,EUR
2024-02-09,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,2,5.65,2.82,0,0,0.273,0,EUR
2024-02-09,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,4,5.72,1.43,0,0,0.273,0,EUR
2024-02-09,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,11,13.61,1.24,0,0,0.273,0,EUR
2024-02-09,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,2,3.94,1.97,0,0,0.273,0,EUR
2024-02-09,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,5,8.39,1.68,0,0,0.273,0,EUR
2024-02-09,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,7,9.68,1.38,0,0,0.273,0,EUR
2024-02-09,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,5,5.55,1.11,0,0,0.273,0,EUR
2024-02-09,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,2,3.6,1.8,0,0,0.273,0,EUR
2024-02-09,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,2,7.28,3.64,1,0,0.273,0,EUR
2024-02-09,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,1,4.69,4.69,0,0,0.273,0,EUR
2024-02-10,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,0,0.0,2.43,0,0,0.252,0,EUR
2024-02-10,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,4,5.76,1.44,0,0,0.252,0,EUR
2024-02-10,France,FR-BEV-02,Beverages,Auchan,E-Commerce,1,1.42,1.42,0,0,0.252,0,EUR
2024-02-10,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,4,8.05,2.01,0,0,0.252,0,EUR
2024-02-10,France,FR-DAI-03,Dairy,Auchan,E-Commerce,3,4.88,1.63,0,0,0.252,0,EUR
2024-02-10,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,9,10.69,1.19,0,0,0.252,0,EUR
2024-02-10,France,FR-BEV-03,Beverages,Auchan,E-Commerce,3,3.98,1.33,0,0,0.252,0,EUR
2024-02-10,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,5,7.53,1.51,0,0,0.252,0,EUR
2024-02-10,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,1,4.64,4.64,0,0,0.252,0,EUR
2024-02-10,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,3,13.95,4.65,0,0,0.252,0,EUR
2024-02-11,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,1,2.92,2.92,0,0,0.27,0,EUR
2024-02-11,France,FR-BEV-05,Beverages,Auchan,E-Commerce,6,7.07,1.18,1,0,0.27,0,EUR
2024-02-11,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,1,1.18,1.18,0,0,0.27,0,EUR
2024-02-11,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,7,14.22,2.03,1,0,0.27,0,EUR
2024-02-11,France,FR-DAI-03,Dairy,Auchan,E-Commerce,5,8.21,1.64,0,0,0.27,0,EUR
2024-02-11,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,4,4.45,1.11,0,0,0.27,0,EUR
2024-02-11,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,7,8.94,1.28,0,0,0.27,0,EUR
2024-02-11,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,7,11.59,1.66,0,0,0.27,0,EUR
2024-02-11,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,2,8.49,4.24,0,0,0.27,0,EUR
2024-02-11,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,2,9.3,4.65,0,0,0.27,0,EUR
2024-02-12,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,3,8.77,2.92,1,0,0.272,0,EUR
2024-02-12,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,2,2.79,1.4,0,0,0.272,0,EUR
2024-02-12,France,FR-BEV-02,Beverages,Auchan,E-Commerce,5,7.0,1.4,1,0,0.272,0,EUR
2024-02-12,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,4,8.83,2.21,0,0,0.272,0,EUR
2024-02-12,France,FR-DAI-03,Dairy,Auchan,E-Commerce,4,5.98,1.5,0,0,0.272,0,EUR
2024-02-12,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,5,6.5,1.3,0,0,0.272,0,EUR
2024-02-12,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,3,4.28,1.43,0,0,0.272,0,EUR
2024-02-12,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,4,6.16,1.54,0,0,0.272,0,EUR
2024-02-12,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,1,4.01,4.01,0,0,0.272,0,EUR
2024-02-12,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,3,13.41,4.47,0,0,0.272,0,EUR
2024-02-13,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,2,5.3,2.65,0,0,0.278,0,EUR
2024-02-13,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,4,4.7,1.18,0,0,0.278,0,EUR
2024-02-13,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,6,7.42,1.24,0,0,0.278,0,EUR
2024-02-13,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,2,4.39,2.2,0,0,0.278,0,EUR
2024-02-13,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,1,1.65,1.65,0,0,0.278,0,EUR
2024-02-13,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,7,8.67,1.24,0,0,0.278,0,EUR
2024-02-13,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,3,3.74,1.25,0,0,0.278,0,EUR
2024-02-13,France,FR-DAI-05,Dairy,Auchan,E-Commerce,3,4.59,1.53,0,0,0.278,0,EUR
2024-02-13,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,1,4.31,4.31,1,1,0.278,0,EUR
2024-02-13,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,3,12.16,4.05,0,0,0.278,0,EUR
2024-02-14,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,3,8.09,2.7,0,0,0.194,0,EUR
2024-02-14,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,3,3.85,1.28,0,0,0.194,0,EUR
2024-02-14,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,2,2.71,1.36,0,0,0.194,0,EUR
2024-02-14,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,1,2.33,2.33,0,0,0.194,0,EUR
2024-02-14,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,2,3.75,1.87,0,0,0.194,0,EUR
2024-02-14,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,1,1.24,1.24,0,0,0.194,0,EUR
2024-02-14,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,2,2.68,1.34,0,0,0.194,0,EUR
2024-02-14,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,3,4.48,1.49,0,0,0.194,0,EUR
2024-02-14,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,0,0.0,4.61,0,0,0.194,0,EUR
2024-02-14,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,2,8.59,4.29,0,0,0.194,0,EUR
2024-02-15,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,2,5.65,2.82,0,0,0.213,0,EUR
2024-02-15,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,4,4.77,1.19,0,0,0.213,0,EUR
2024-02-15,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,7,9.68,1.38,0,0,0.213,0,EUR
2024-02-15,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,0,0.0,1.96,0,0,0.213,0,EUR
2024-02-15,France,FR-DAI-03,Dairy,Auchan,E-Commerce,4,6.45,1.61,0,0,0.213,0,EUR
